comment,sentiment
优衣库的服务很好店员任玄辉很热情推荐了好几款商品最后买单还帮忙门店提货优惠非常感谢,1
网上购买实体店自提服务态度好快捷方便价格实惠非常满意,1
到店自取很方便,1
实体店自提的价格跟网上一样换小了一号裤腰不好提,0
门店自提非常方便也很快捷,1
店员陈素丹态度很好还帮我领了优惠券自助提货,1
给宝宝买的小衣服儿童区的导购员崔俊萍在手机上查的比店里便宜了二十就果断在网上买了门店自提不错,1
郑康卓小哥哥非常热情给我找到了想买的但是店里已经没有的衬衫推荐了网上下单门店自提非常开心的购物,1
网上下单自取很方便还有优惠,1
试衣间排队很有秩序导购推我推荐了门店自提的购物方式在家就能购物到店马上就能取货十分方便,1
换季了买些新衣服又懒得逛街在优衣库官网看上了好几件衣服今天有空过万象自提这家店服务态度真不错服务员许程沫很耐心的拿着我的订单帮我拿货很快就拿到了这种自提服务很方便,1
实体店提货过程慢到怀疑人生,0
真的是忍无可忍了年前给爸妈买了三件保暖衣裤但因为当时爸妈不在身边等过年爸妈来了之后拿出来一比发现大了很多当即联系了客服客服表示时间超过了7天无理由退款因为是送给父母的礼物我跟客服沟通愿意自己承担运费也不是退货而是换货并且之前买的3件现还需要加购1件客服说帮我申请特殊处理同意换货让我选择退货再重新下单当时还挺感动的觉得客服通情达理重新下的单选择了门店自提第二天就拿到了衣服可是这个退单的半个月了却一直不给处理中途几乎每天联系客服一开始还给我说等两天再后来要么不搭理要么就让继续等遥遥无期的等联系400官方电话依旧说让等并且说要等完20天这态度也没谁了一直以来都很喜欢你们家品牌结果这一次的购物体验简直感受到了你们网店的垃圾程度做不好服务就别开通网店服务本身你们没有任何一条说明超过7天无理由退换货时间就不能退换货了服务真的差到爆表,0
裤子不错很喜欢门店自提等半小时才取到货店里工作人员业务不熟练剪裤腿又要等半小时,0
非常满意热心地给我们找衣服指引我们去给高德店没有的衣服下订单自提,1
店里自提 最后一件了 给我的时候我看裙子脏了 店员居然让我去找新的 服气,0
衣服手感还不错已经是第二次购买了第一次是买给妈妈穿的妈妈说很暖和尤其热的时候超级热凉的时候也不会太冷还是门店自提官网一查比门店还便宜50实付149就是下单非常的曲折希望可以穿久一点这个门店自提的功能是挺方便的但是可能是因为刚刚开始所以也存在很多可以改进的地方也是因为门店自提的原因导致我有好几样东西都没能下单想想昨天正大广场优衣库排队自提可真的是可怕我看中的是黑色M号拿在手上门店自提偏偏显示门店没有只好拍同款的其他颜色和大小然后去前台工作人员又要备货我提好然后再换货换好她们又要把那一大堆换掉的再整理再挂起来这中间浪费了很多人力和时间后面排队的人也会不耐烦建议整改比如门店自提可以让顾客拿好自己想要的网上下单同款式在前台核对提货这样就省了工作人员备货和客人换货后期工作人员再整理的时间昨天前台蓝色衣服的小姐姐可真把她忙坏了全程看着她哒哒哒哒哒哒哒哒跑来跑去老板得给她加薪啊太可怕了那时候才7点不到我听前台人问她今天上班到几点她说到9点这个频率真的辛苦,0
门店自提的裤子着急要从穿店员李霞帮我改的五分钟都没得改的又好点赞,1
到店自提太慢了,0
门店自提的活动很划算   618很划算  喜欢,1
在实体店试了一下感觉非常合身能够自提又有线上优惠很不错,1
还可以偏大门店提货估计那天时运低遇到了个来亲戚的女人服务态度不好算了不提,0
对优衣库的服务很满意最近网店经常搞活动服务员推荐用门店自提真的省很多,1
陈岑小姐姐很好一共省了40元提货有点久一直道歉态度很好,0
非常感谢收银台的小姐姐帮我门店自提省了一些钱,1
衣服挺不错的就是门店自提的时候收银员没把防盗扣拆下来让我重新跑了一趟,0
店里自提的  挺好  舒服之前在店里试了 棉质那一款7580abc  扣中间这款需要扣最外面那一格 还有点紧  就一点点商品页面的内衣  内衣内测 印着产地中国自提的是印着越南,1
江秋香教我门店自提服务态度很好,1
门店自提很方便照片和实物一样,1
门店自提很方便做活动比店里买便宜,1
对于服务还是挺满意的本来不是会员贺丽丽员工帮我加入会员还帮我自提取了衣服很周到点赞,1
自提的结果发现实体店里也是79没有捡到便宜有点小失落哈孩子挺喜欢的手感也不错,0
一开始在店里试   忍住没买后来思前想后买吧   官网看价格一样   直接下单然后自提这点很棒啊 不用走快递   后来发现有口袋 超棒的呢 其实有同款的裙子   但是没口袋且是杏色这个颜色非常喜欢啊   很适合夏天   不会很压抑   挺棒的,1
薄门店自提的然后这个是挑了好久马马虎虎吧反正格子衣服这个价位很难挑到好的挑到的这件后背格子接缝处对齐但是还是不太好看因为肩膀处的格子接的特别乱不过基本上格子都这样对了门店自提换了个颜色和尺码有点紧绷,0
提货体验糟糕 排队 前面也有个提货的人 结果排到了被告知要上二楼 但是是问了店里的一位小哥说这里的 不管怎么样应该竖个牌指引的 到了二楼 之前前面的人的货还要找 等了很久 提货的衣服不应该在发提货短信的时候就备好的吗 希望能优化提货流程提升购物体验,0
岳娅帮我做的自提很省钱,1
今天去自提kaws包包 员工王诗韵态度非常好 包包也很好看 还告诉我有什么问题可以回来退换 哈哈哈哈应该是没问题的时候 很好,1
到店自提 挺方便的 还能在店里换号,1
江灿服务很好很棒 介绍了门店自提 很好满意,1
网上拍的显示只有一种颜色上门自提的货结果发现店里好多颜色都有果断退货店里选的更合适,0
非常满意优衣库的服务就说今天的自提给我省了50块亲人啊陈月,1
萧凯文服务态度非常好门店自提很快速非常满意,1
小娜娜的门店自提服务收银系统服务态度很好,1
满意门店自提很方便也很便宜比心啾咪,1
优衣库的服务也太好了吧工作人员很热心的帮我找衣服而且给我推荐网上下单门店自提以后都不用出门就能买到想要的衣服了优衣库真的太棒了,1
比其他款码子偏大些感觉弹性不是很大颜色不错冲合作款降价了买的　专柜还是59自提39但不参加618满减券的活动o#￣▽￣==O￣0￣"o 金钢飞拳~?*???*??*??*???*??*??*???*??*??*???*??*??*???*??*??*???*??*??*???*??*?,0
门店自提额裤子改的长度很合适谢谢,1
之前从来没试过门店自提今天试了一下感觉速度很快马上店员就找到了我选购的商品,1
服务员的态度很好自提有优惠也会自动说赞,1
自提货品响应速度很慢场内呼叫很久工作人员才到位另外提供给顾客签字的笔只是一根笔芯而已还出水不流畅体验很差其他前台收银员态度亲切有礼很满意,0
实体店取货居然忘记把扣去掉晕,0
店铺宽敞明亮试衣间服务很好告诉我裤长可以随时来修改前台的妹妹服务也超级棒二楼的妹妹很耐心亲切的帮我推荐搭配和尺码还推荐我线上下单使用优惠券门店自提非常开心,1
她家实体店和网店价格起伏都太大了想买到降价划算的需要好运气刚下单第二天去实体店逛竟然发现也是199元还不需要运费可是下单时网上显示实体店自提没有库存了结果发现实际有货真是坑啊袖子短了帽子太松垮不保暖很轻颜色耐脏,0
好着呢 门店自提 慢死了,0
原本只有一个收银员在服务一位客户后来我去排队结账她们就立刻安排多一位收银员来给我结账并且详细回答我问关于网络订货门店自提的问题好评,1
在店里试好才在网上下的单选择店铺自提遗憾的是网上我想要的红色卖光光同样店里不给换颜色遗憾遗憾衣服真心好看今年我的衣服被优衣库承包了,0
衣服好有感觉买料舒服建议买小一码幸亏是门店自提的后来又去换了s码,0
吳恩宇告訴我可以門店自提下次還會來優衣庫,1
苏越小哥哥很不错很热情的帮我们弄自提速度也很快,1
穿了很舒服门店自提便宜,1
下单时选择实体店自提结果发现是个大坑到店信号不好出不来提货码问服务台能不能给解决来来回回半个小时过去最后答复淘宝天猫旗舰店下单和实体店没有联系让打电话给客服Ok我跑到商场外面打电话前面听了一堆没用的语音转了几次才接通人工客服一女客服接的我报了三次订单号客服还是没有输对这什么效率从到店到最后提货花了一个小时时间还有十块钱停车费还受了一堆气用户体验一点也不好,0
不错就是明明店里有货网上下单不让自提愣是等了三四天快递也是没sei了,0
感谢谭晓峰的接待使用了门店自提的购物方式更实惠的价格非常满意,1
和朋友一起去的学到了一种新的购物方式门店自提服务很实在很感谢,1
网上下单门店提货的库存不准没有我想要的码买了还得换货,0
170   65  穿170还有些许空余如果有肚子就需要慎重腰部位置没有松紧599购入就是发货真心比较慢微信小程序优惠券不知怎么用选购了之后买单也没有减最后还是放弃到店自提很方便还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以,0
这家店的服务不错推荐门店自提也很实用省钱下次还来,1
收银员元诗琪服务很好很热情帮我下门店自提省了好多钱,1
今天来优衣库买衣服开门店自提特别方便不用提购物袋逛还特别好,1
员工李中庆的推荐很不错给我做了门店自提很方便,1
很棒的购物体验店员肖彦辉还推荐了门店自提 很方便,1
不错门店提货方便快捷,1
现在真厉害可以网上下单门店自提而且优惠还比门店要大真方便,1
员工特别热情的推荐我网上下单门店自提给我省下不少钱非常感谢店员热情的推荐非常满意,1
优衣库服务很好门店自提冯志焦非常好速度很快,1
急用的衬衫 旗舰店有折扣门店没有就在我旗舰店下单自提了,1
今天自提的时候发现我的商品有点污渍自提小哥欧吴卓一路小跑去帮我换商品下来太好了吧,0
总体不错 但是收银员请记得拆针 不要只顾着收银和做门店自提,0
前台的小姐姐服务特别好很认真的介绍了门店自提又帮我省了不少钱又买到了喜欢的衣服很不错哦,1
之前买了一件有勾丝起毛退了特意重新拍了选的门店自提拿回来发现还是有一处勾丝起毛不平整这就是命吧,0
前台每位员工都帮忙查商品信息并推荐使用网上下单门店自提非常好,1
前天晚上到店自提昨天晚上到店换货收银柜台应该都是同一个年纪比较大的女店长态度真的是很差边上几个年轻收银都被弄得小心翼翼大促活动容易疲劳容易上火可以理解也可以体谅但是当着客户面发泄负面情绪对客户大小声也不太合适吧本次活动质量效率都可以服务态度差旗舰店线上客服也是各种不理人冒个泡说一两句就消失了再联系冒个泡又消失了实在是无语的很然后线上寄货的有十件左右联系不上换货打多都退了也是很无语,0
这个店的店员素质可以说参差不齐有次使用门店提货服务因为要换码数比较麻烦有个男店员非常耐心帮忙操作又有一次因为架上摊开的衣服没有我要的码数而且那个货架被车子挡住我伸手去拿叠好的衣服一个女店员不知道从哪里冲过来指责我搞乱衣服Excuse me 而且这种情况发生不止一次后来有一次我跟家人站在货架前讨论一个女店员又突然冲上来大声说这个不是19这个才是真的是莫名其妙,0
优衣库店头下单很方便门店自提也超级快喜欢,1
今天来优衣库感觉都好热情而且很迅速的帮助我店头下单门店自提在收银小姐姐那里那点商品还很优惠感谢,1
背心合适舒适门店自提方便快捷,1
门店自提的稍微有点脏但是做活动很划算,0
每次来优衣库店员都非常的热情 高硕小姐姐给我推荐门店自提  给我省钱,1
吳恩宇告訴我可以門店自提幫我找到了我想要的男友款牛仔褲,1
今天过来自提 店员很热情 当我提出能否退换 黎锦杰店员很耐心得讲解服务很热情,1
比实体店便宜啊这个难道是bug最好玩的事儿是我自提去实体店看到差了一半的价格我该怎么评价呢,0
大多数都是去店内买的服务上90%的店员都很热情值得一说的是网店自提了一次被店员推来推去个人感觉店员对于网店自提比在店内购买态度冷淡服务拖拉对那些在店内买的顾客很热情差别待遇,0
店里自取的哈哈佛山岭南站服务有待提高商品很好,1
前台张锐锋小姐姐非常耐心帮我注册会员还可以门店自提很实惠,1
林诗晴店员跟我讲评价了之后可以参与抽奖然后还帮我在网店下单门店自提了商品很快速很好值得表扬会继续支持,1
吴恩宇告诉我可以門店自提服务态度很好下次還會來優衣庫的,1
龚星人超好给我朋友推荐了自提优惠了一百可惜我的没有活动以后常来,1
非常满意骆敏雪的服务非常好门店自提非常快,1
今天陪家人来买衣服本来自己没打算买的店员给推荐了几件说是网上比门店很便宜今天还能带走所以他就帮我网上下单门店自提划算,1
衣服很好自提门店态度很差,0
79元泰安店自提的店里还是149店员态度真是呵呵了非常不情愿让买,0
显瘦门店自提方便,1
张丹的服务很好帮我门店自提了,1
现在越来越方便了 早上在家下单 可以来门店提货 很是方便,1
试衣间的张诗婷服务很好推荐我搞了几笔门店自提 这个系统很棒第一次听说这个以后会继续关顾优衣库的,1
衣服实体店自提的就是备货的小哥哥有点慢哦,0
门店自提的包的颜色不错轻便容量也不小,1
年前就看书这款衣服他家价格不稳定就一直没下手一直在等降价昨天3月7号做活动99终于买了到店里自取的不过实体店这款没有做活动看了价格贴了红标还是149衣服晚上回家洗了没掉色目前没发现缩水现象得等晾干后再说唯一不好的是衣服还没穿洗完拿起仔细一看胸前的米妮头上的蝴蝶结已经起就球了太气人啦,0
店里99已经下单了店员说可以退网上自提这样便宜赶上活动还是网上便宜,1
刘旭太优秀了吧 很有耐心的做门店自提,1
店员服务特别好很耐心教我从网上下单门店提货很不错的购物体验感谢,1
175白色从本地实体店自提的买小了我去换结果拆开不给退换了全新也没试过打开一看就小也不能退了便宜转了闲鱼：hanyi9871,1
门店自提体验不太好 等待时间太长 工作人员态度很好,0
风格：休闲实用防风 面料：无异味手感可以     在实体店试过选的尺码附近没有合适的门店可以自提希望是一样的质量 ,1
蛮好的  线上买线下提货,1
胡佳慧 门店自提有很多活动,1
吳恩宇告訴我可以門店自提幫我找到了我想要的男友款牛仔褲服務態度很好下次還會來優衣庫的,1
门店自提太好用了吧,1
门店自提真的超级好,1
优衣库新的门店自提购物方式很赞节省排队时间不错,1
衣服的质量很好又平价服务态度也非常好\n\n门店提货服务很方便收银接待的很热情我非常满意,1
衣服羊毛的好搭配有掉毛起球现象自提真不错店里自己试试衣服号码不合适还能当场调换无语是优衣库实体店招人眼光差自提店里有个小领班服务意识差板着脸不会笑回复疑问强势摆不清自己的位置购物感觉差下次购物自提绝对不选它家,0
维多利店的自提体验非常不好我在一楼前台排队的时候排在我前面的只有一个人但是等了将近半个小时原因是前台负责自提的人一直在帮人退换货而且速度非常慢另外还有几个退换货的顾客并没有排队就从另一头直接上去了店员也没有加以引导负责收银的的人也不管我只叫我后面要买单的人去买单后来是我等得不耐烦问了收银员他才停下来去帮我提货这次提到的货拿回家才发现里面没有退换货的商品清单这样子倘若我要退换货应该怎么办呢提货时店员也没有解释清楚还有官网说门店自提送电子礼券更是完全没有说明也没有送周六人多店员忙不过来需要等待我可以理解但是上面很明显是一些操作不当希望能有改善  具体商品名：女装高腰格纹喇叭裙,0
非常满意的购物门店自取很方便,1
加州店离家最近门店自提又有优惠还不用排队非常好的一个体验,1
优衣库的小哥哥盛宇鹏服务态度很好推荐我用门店自提优惠力度大,1
北京华宇店收银台员工建议在网上下单门店自提可是明明店内有货的商品在网上选总是显示无货店员不帮忙查让顾客自己试还有一个实习生什么也不懂就推脱浪费我半小时的时间什么也没买到,0
门店自提的店员态度很好,1
优衣库门店自提非常方便还非常优惠,1
哈尔滨的哈西万达优衣库门店自提服务态度差不搭理人买芝麻街的衣服还不给芝麻街联名的纸袋,0
门店自提态度特别好不错不错,1
很好哦面料比较薄一点但是有口袋以前买的睡衣套装都没口袋这次这个有整体不错颜色也好看门店自提也挺方便的,1
版型瘦身高63体重16斤三个多月的胖宝宝穿80和90号选的门店自提特别方便,1
让朋友到店里自提 拿到防盗钉居然没拿掉 又去店里一次  真是醉了,0
优衣库服务特别好 门店自提真的特别方便 特别喜欢优衣库 以后也会一直喜欢的,1
实体店没优惠网店下单门店自提优惠了50质量挺好洗了不掉色又好搭配,1
门店自提的被全部包场每人限购两件物业保安和保洁阿姨都被拉来冲人数很6了还好抢到了开心,1
前台小哥哥的微笑好甜哦教我怎么在网上下单店里提货真的太方便了吧,1
自从涪陵开了优衣库就再也不用跑到重庆去买了门店自提也很方便而且还有活动,1
权宇婷的服务很好帮忙推荐门店自提孙帆也是给我递购物筐还有试衣间的孙雪莹也很热情给我量裤长前台李亚齐服务非常热情,1
